EventID,DecodedID,EventName,DateTime
Za5ju3rKuqZDeiqryfGgtZhhtDyrS7FSiI,L250223,Toronto Maple Leafs vs Carolina Hurricanes,2025-02-23T00:00:00Z
Za5ju3rKuqZDvzh9EwpwyC51Z6Eno2i1jk,L250223,Toronto Maple Leafs vs Carolina Hurricanes,2025-02-23T00:00:00Z
vvG18ZbCCqTsrd,L250224,Chicago Blackhawks vs. Toronto Maple Leafs,2025-02-24T00:00:00Z
Za5ju3rKuqZDdHw4mVtW_v8tsd6loBxarb,L250226,Boston Bruins vs. Toronto Maple Leafs,2025-02-26T00:00:00Z
Za5ju3rKuqZDeEd3jY50ya3h_kuDDrsNm9,L250226,Bruins vs. Toronto Maple Leafs: Legends,2025-02-26T00:00:00Z
Za5ju3rKuqZDecV5Zwl-P5Vazmrtf40BLv,L250226,Boston Bruins vs. Toronto Maple Leafs,2025-02-26T00:00:00Z
vvG17ZbuEfB9uE,L250226,Boston Bruins vs. Toronto Maple Leafs,2025-02-26T00:00:00Z
G5diZbCCBEv6w,L250301,New York Rangers vs. Toronto Maple Leafs,2025-03-01T00:00:00Z
Za5ju3rKuqZDeNtWZe2DP5ZtDBwtC4lxkY,L250301,NYR vs. Toronto Maple Leafs,2025-03-01T00:00:00Z
17AOvOG6ul_LP0k,L250302,Pittsburgh Penguins vs. Toronto Maple Leafs,2025-03-02T18:00:00Z
177ZvOG62Xc9NOm,L250304,Toronto Maple Leafs vs. San Jose Sharks,2025-03-04T00:30:00Z
Za5ju3rKuqZBATbzaHEakzBYNVcyXGnAS,L250304,Toronto Maple Leafs vs San Jose Sharks,2025-03-04T00:30:00Z
Za5ju3rKuqZBhLXi1XPyeYzoBZuQUx2xR,L250304,Toronto Maple Leafs vs San Jose Sharks,2025-03-04T00:30:00Z
Za5ju3rKuqZDvAyHltNgtG9aaUBnqWCpNI,L250304,Toronto Maple Leafs vs San Jose Sharks,2025-03-04T00:30:00Z
Za5ju3rKuqZDvD6ImSp0AdcByH95c9KyjW,L250304,Toronto Maple Leafs vs San Jose Sharks,2025-03-04T00:30:00Z
Za5ju3rKuqZDvHiMjZ5OA6VyRiCWOGxLbL,L250304,Toronto Maple Leafs vs San Jose Sharks,2025-03-04T00:30:00Z
Z7r9jZ1A7u7FJ,L250306,Vegas Golden Knights vs. Toronto Maple Leafs,2025-03-06T03:00:00Z
G5vzZbCkDA3Yq,L250309,Colorado Avalanche vs. Toronto Maple Leafs,2025-03-09T00:00:00Z
Z7r9jZ1A7u71_,L250311,Utah Hockey Club vs. Toronto Maple Leafs,2025-03-11T02:00:00Z
177ZvOG62XcbSOw,L250313,Toronto Maple Leafs vs. Florida Panthers,2025-03-13T23:00:00Z
Za5ju3rKuqZBgSHy9zvtFXhWldjyRT_0B,L250313,Toronto Maple Leafs vs Florida Panthers,2025-03-13T23:00:00Z
Za5ju3rKuqZDdkdalDNStemhKVK0jfwVMv,L250313,Toronto Maple Leafs vs Florida Panthers,2025-03-13T23:00:00Z
Za5ju3rKuqZDeXNjRIjm_kDlVeLo07cdrt,L250313,Toronto Maple Leafs vs Florida Panthers,2025-03-13T23:00:00Z
Za5ju3rKuqZDvVxHlCX3oZnbNbFr-BnNKF,L250313,Toronto Maple Leafs vs Florida Panthers,2025-03-13T23:00:00Z
Za5ju3rKuqZDv_P5Qytbvdz10kz5MIPhjm,L250313,Toronto Maple Leafs vs Florida Panthers,2025-03-13T23:00:00Z
177ZvOG62XcQKOU,L250315,Toronto Maple Leafs vs. Ottawa Senators,2025-03-15T23:00:00Z
Za5ju3rKuqZBGy_0G12gCQnbSTQXW8bWo,L250315,Toronto Maple Leafs vs Ottawa Senators,2025-03-15T23:00:00Z
Za5ju3rKuqZDdFDzNYUe4511e8KUx3FiyJ,L250315,Toronto Maple Leafs vs Ottawa Senators,2025-03-15T23:00:00Z
Za5ju3rKuqZDdM88XvCuoZ7aR-iyyT3XIj,L250315,Toronto Maple Leafs vs Ottawa Senators,2025-03-15T23:00:00Z
Za5ju3rKuqZDdqy3Ac3AgFnlULN6DXVCHC,L250315,Toronto Maple Leafs vs Ottawa Senators,2025-03-15T23:00:00Z
Za5ju3rKuqZDvw1CabpJtZwzZimOPONX_M,L250315,Toronto Maple Leafs vs Ottawa Senators,2025-03-15T23:00:00Z
177ZvOG62XchNOz,L250317,Toronto Maple Leafs vs. Calgary Flames,2025-03-17T23:30:00Z
Za5ju3rKuqZDdqwxYF_yWF_1SPpAFKoJPR,L250317,Toronto Maple Leafs vs Calgary Flames,2025-03-17T23:30:00Z
Za5ju3rKuqZDe0bf4EJKqF0bwxicLIET0J,L250317,Toronto Maple Leafs vs Calgary Flames,2025-03-17T23:30:00Z
Za5ju3rKuqZDeBTRhah2AZ8D09UxuztdsM,L250317,Toronto Maple Leafs vs Calgary Flames,2025-03-17T23:30:00Z
Za5ju3rKuqZDeLZxkx-QW7-l_8oUFv7jyP,L250317,Toronto Maple Leafs vs Calgary Flames,2025-03-17T23:30:00Z
Za5ju3rKuqZDehdap0hy-ClzGZQnKmkkR8,L250317,Toronto Maple Leafs vs Calgary Flames,2025-03-17T23:30:00Z
177ZvOG62XcjSOX,L250319,Toronto Maple Leafs vs. Colorado Avalanche,2025-03-19T23:00:00Z
Za5ju3rKuqZBDsq1g8uPaFQlaHYGin-4N,L250319,Toronto Maple Leafs vs Colorado Avalanche,2025-03-19T23:00:00Z
Za5ju3rKuqZBFOjlMmKqd21xFv627jzc0,L250319,Toronto Maple Leafs vs Colorado Avalanche,2025-03-19T23:00:00Z
Za5ju3rKuqZBIkhf7gV_2nICNlCAaoe2Y,L250319,Toronto Maple Leafs vs Colorado Avalanche,2025-03-19T23:00:00Z
Za5ju3rKuqZBso7soVlyvonQd3UITxaxt,L250319,Toronto Maple Leafs vs Colorado Avalanche,2025-03-19T23:00:00Z
Za5ju3rKuqZDdVLoOGxpudID70NZ22du-I,L250319,Toronto Maple Leafs vs Colorado Avalanche,2025-03-19T23:00:00Z
G5diZbCCBlvF8,L250320,New York Rangers vs. Toronto Maple Leafs,2025-03-20T23:00:00Z
Za5ju3rKuqZDvE8tOXXHoFTIPe37jjOPl0,L250320,NYR vs. Toronto Maple Leafs,2025-03-20T23:00:00Z
G5viZboCQSs0y,L250322,Nashville Predators vs. Toronto Maple Leafs,2025-03-22T23:00:00Z
Za5ju3rKuqZDvlOrQiQ5WAe1oc1h5j4Eim,L250322,Toronto Maple Leafs MCC Garage,2025-03-22T23:00:00Z
177ZvOG62Xcrd-6,L250325,Toronto Maple Leafs vs. Philadelphia Flyers,2025-03-25T23:00:00Z
Za5ju3rKuqZDdqo7o1fTaC855XMuxEL-og,L250325,Toronto Maple Leafs vs Philadelphia Flyers,2025-03-25T23:00:00Z
Za5ju3rKuqZDe-IffwB1A2YyvWllOTI1Xs,L250325,Toronto Maple Leafs vs Philadelphia Flyers,2025-03-25T23:00:00Z
Za5ju3rKuqZDe-MQ1-6MPuwDMw-YKvbUsD,L250325,Toronto Maple Leafs vs Philadelphia Flyers,2025-03-25T23:00:00Z
Za5ju3rKuqZDeDurl48Ys6S13cZ7kSy4f5,L250325,Toronto Maple Leafs vs Philadelphia Flyers,2025-03-25T23:00:00Z
Za5ju3rKuqZDeQPsr_wLaZkyin62g0pXaI,L250325,Toronto Maple Leafs vs Philadelphia Flyers,2025-03-25T23:00:00Z
G5vYZbuNcrMHo,L250328,San Jose Sharks vs. Toronto Maple Leafs,2025-03-28T02:30:00Z
Za5ju3rKuqZBQT7BC_z_GYD17oLQDppOA,L250328,BuyBack: San Jose Sharks vs. Toronto Maple Leafs,2025-03-28T02:30:00Z
Za5ju3rKuqZDdFSUjYqy_e4hwOXhrs7TxH,L250328,San Jose Sharks vs. Toronto Maple Leafs,2025-03-28T02:30:00Z
Z7r9jZ1A7u786,L250329,Los Angeles Kings vs. Toronto Maple Leafs,2025-03-29T23:00:00Z
Za5ju3rKuqZBYbwg4K1yuBBXL98hd9s54,L250331,Suites - Ducks vs. Toronto Maple Leafs,2025-03-31T00:00:00Z
vvG10ZbunS6f2c,L250331,Anaheim Ducks vs. Toronto Maple Leafs,2025-03-31T00:00:00Z
177ZvOG62XcLN-1,L250402,Toronto Maple Leafs vs. Florida Panthers,2025-04-02T23:30:00Z
Za5ju3rKuqZBDB-z8ungFeFz_hMvCt4V_,L250402,Toronto Maple Leafs vs Florida Panthers,2025-04-02T23:30:00Z
Za5ju3rKuqZDerR_TcC0PvKn8wmnw_01D7,L250402,Toronto Maple Leafs vs Florida Panthers,2025-04-02T23:30:00Z
Za5ju3rKuqZDv-Is2Dqkc64QLuhnWhbHiC,L250402,Toronto Maple Leafs vs Florida Panthers,2025-04-02T23:30:00Z
Za5ju3rKuqZDv8688sii-eG5l2cP7pg3Bc,L250402,Toronto Maple Leafs vs Florida Panthers,2025-04-02T23:30:00Z
Za5ju3rKuqZDvm8yfzId4azze6BARw7vub,L250402,Toronto Maple Leafs vs Florida Panthers,2025-04-02T23:30:00Z
177ZvOG62XcOS-C,L250405,Toronto Maple Leafs vs. Columbus Blue Jackets,2025-04-05T23:00:00Z
Za5ju3rKuqZBCkelpeas1Q_lqhuIVyQKt,L250405,Toronto Maple Leafs vs Columbus Blue Jackets,2025-04-05T23:00:00Z
Za5ju3rKuqZDe54FMxLncZ_nUWHcfU4v9r,L250405,Toronto Maple Leafs vs Columbus Blue Jackets,2025-04-05T23:00:00Z
Za5ju3rKuqZDetOYxhVp_ZCQfuob-rc79l,L250405,Toronto Maple Leafs vs Columbus Blue Jackets,2025-04-05T23:00:00Z
Za5ju3rKuqZDv3WkgFyHc7FaXHaDiCYvfI,L250405,Toronto Maple Leafs vs Columbus Blue Jackets,2025-04-05T23:00:00Z
Za5ju3rKuqZDvD625vDtW78zWKunIo5lnE,L250405,Toronto Maple Leafs vs Columbus Blue Jackets,2025-04-05T23:00:00Z
Z7r9jZ1A7u7u0,L250408,Florida Panthers vs. Toronto Maple Leafs,2025-04-08T23:00:00Z
vvG1VZb8ki7dap,L250409,Tampa Bay Lightning vs. Toronto Maple Leafs,2025-04-09T23:00:00Z
177ZvOG62Xcxd-o,L250412,Toronto Maple Leafs vs. Montreal Canadiens,2025-04-12T23:00:00Z
Za5ju3rKuqZBBr9cpvn-ZX1U_vqeeC_Th,L250412,Toronto Maple Leafs vs Montreal Canadiens,2025-04-12T23:00:00Z
Za5ju3rKuqZDdTjzrB0Wg1kFjgaEbIf1hN,L250412,Toronto Maple Leafs vs Montreal Canadiens,2025-04-12T23:00:00Z
Za5ju3rKuqZDdt6a1e3EqCCDM_jyupd20Q,L250412,Toronto Maple Leafs vs Montreal Canadiens,2025-04-12T23:00:00Z
Za5ju3rKuqZDvG7zTrSty7r14drDY2dpDk,L250412,Toronto Maple Leafs vs Montreal Canadiens,2025-04-12T23:00:00Z
Za5ju3rKuqZDvNtve6EOtFbzuPB49l550P,L250412,Toronto Maple Leafs vs Montreal Canadiens,2025-04-12T23:00:00Z
G5eVZb2rBUF1J,L250413,Carolina Hurricanes vs. Toronto Maple Leafs,2025-04-13T21:00:00Z
Za5ju3rKuqZDdyn4o8IrqFJa5ubR4iH_7l,L250413,Carolina Hurricanes vs Toronto Maple Leafs,2025-04-13T21:00:00Z
Za5ju3rKuqZDviD6HFwt46ZyYuMoZrJIkl,L250413,Carolina Hurricanes vs Toronto Maple Leafs,2025-04-13T21:00:00Z
Za5ju3rKuqZBzmAaWMjaF3lCO8mTK5eB-,L250415,Buffalo Sabres vs. Toronto Maple Leafs-Rental,2025-04-15T23:00:00Z
Za5ju3rKuqZDdQmzASKdu1FBsGTu_9Qsdm,L250415,Buffalo Sabres vs. Toronto Maple Leafs Host Pass,2025-04-15T23:00:00Z
k7vGFbb9WP9B_,L250415,Buffalo Sabres vs. Toronto Maple Leafs - Suite Rental,2025-04-15T23:00:00Z
k7vGFbulQ3bcX,L250415,Buffalo Sabres vs. Toronto Maple Leafs,2025-04-15T23:00:00Z
177ZvOG62XcNK-f,L250417,Toronto Maple Leafs vs. Detroit Red Wings,2025-04-17T23:00:00Z
Za5ju3rKuqZDdOoc-jT0tkAbmLrNDJKTnK,L250417,Toronto Maple Leafs vs Detroit Red Wings,2025-04-17T23:00:00Z
Za5ju3rKuqZDeF_TUzgz-uphFTUaDQuKgq,L250417,Toronto Maple Leafs vs Detroit Red Wings,2025-04-17T23:00:00Z
Za5ju3rKuqZDesCrLiLZA6Ta4KQbKCCSAv,L250417,Toronto Maple Leafs vs Detroit Red Wings,2025-04-17T23:00:00Z
Za5ju3rKuqZDevxKIOflgv2_qjY8Vl1NTx,L250417,Toronto Maple Leafs vs Detroit Red Wings,2025-04-17T23:00:00Z
Za5ju3rKuqZDvfGlscYNuZl1MCZreZOgnZ,L250417,Toronto Maple Leafs vs Detroit Red Wings,2025-04-17T23:00:00Z
Za5ju3rKuqZDesEHIs8nvapBG96CkbU1VF,L250601,Toronto Maple Leafs vs Montreal Canadiens,2025-06-01T23:00:00Z
